INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
17	[0, 0, 0, 1, 0, 0, 1, 0, 1]	22019.2	3	1.1
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6668.6	2	0.3695205396502446
17	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6400.4	3	0.39067359395436707
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6768.2	2	0.8989086294416244
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6375.2	2	0.8490355329949238
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7880.0	2	1.04
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5793.0	2	0.7751522842639594
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6564.2	2	0.873020304568528
18	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6423.8	3	0.8752030456852793
18	[1, 0, 0, 1, 1, 1, 1, 0, 0]	6957.4	5	0.9829187817258882
18	[1, 0, 0, 1, 0, 0, 0, 0, 1]	5907.4	3	0.8096700507614212
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5844.4	2	0.7816751269035533
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6975.6	2	0.9252284263959392
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6051.6	2	0.36379503453425427
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5703.2	2	0.34572936759795075
19	[1, 0, 0, 1, 0, 0, 0, 0, 1]	6176.2	3	0.3952559475660092
19	[1, 0, 0, 1, 0, 0, 0, 0, 1]	7647.2	3	0.47153205566963263
19	[0, 1, 0, 1, 0, 0, 1, 0, 1]	19285.2	4	1.1
19	[1, 1, 0, 1, 0, 0, 1, 0, 0]	7020.8	4	0.4640511895132018
19	[1, 0, 0, 1, 0, 0, 0, 0, 1]	6881.4	3	0.4318228486092962
19	[1, 1, 0, 1, 0, 0, 1, 0, 0]	7280.0	4	0.4774915479227594
19	[1, 0, 0, 1, 0, 0, 1, 0, 1]	6779.8	4	0.4515545599734512
19	[1, 0, 0, 1, 1, 0, 0, 0, 1]	6567.6	4	0.440551303590318
