INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	10533.0	2	19.6
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4859.0	2	11.4
19	[1, 0, 1, 1, 0, 0, 0, 0, 0]	5338.0	3	18.4
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7183.0	2	20.2
19	[1, 0, 0, 1, 1, 0, 0, 0, 0]	4679.0	3	13.200000000000001
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5553.0	2	19.0
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4733.0	2	11.8
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4429.0	2	10.600000000000001
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6284.0	2	10.0
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5516.0	2	9.8
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4223.0	2	1.6
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6906.0	2	13.4
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4357.0	2	5.2
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5424.0	2	12.0
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4461.0	2	7.800000000000001
20	[1, 0, 0, 1, 0, 0, 0, 0, 1]	7950.0	3	20.0
20	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5104.0	3	14.8
20	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4567.0	3	13.600000000000001
20	[0, 0, 0, 1, 0, 0, 0, 0, 1]	19480.0	2	19.6
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4338.0	2	7.4
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5172.0	2	14.2
20	[1, 0, 0, 1, 1, 0, 0, 0, 0]	10394.0	3	23.4
20	[1, 0, 0, 1, 1, 0, 0, 0, 0]	5101.0	3	16.200000000000003
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4943.0	2	7.8
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4758.0	2	4.6
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4929.0	2	8.4
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5029.0	2	11.2
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5956.0	2	15.0
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5064.0	2	13.8
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4436.0	2	6.6000000000000005
21	[1, 0, 0, 1, 0, 0, 0, 0, 1]	4834.0	3	15.4
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4398.0	2	6.4
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4801.0	2	11.2
