INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
17	[1, 1, 0, 0, 0, 0, 0, 0, 0]	15119.0	2	0.9669476723029523
17	[1, 1, 0, 1, 0, 0, 1, 0, 0]	12969.2	4	0.8865651003129472
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12783.8	2	0.8532648855153694
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12868.8	2	0.8586058260235756
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12964.8	2	0.8646379470681379
18	[1, 0, 0, 0, 0, 0, 1, 1, 0]	15540.0	3	1.0514495940885213
18	[1, 1, 0, 0, 1, 0, 1, 0, 0]	14847.4	4	1.032930354135773
18	[1, 1, 0, 0, 1, 0, 0, 0, 1]	15274.0	4	1.0597355920275469
18	[0, 0, 0, 1, 1, 0, 1, 0, 0]	15018.2	3	1.0186625028275569
18	[1, 0, 0, 0, 1, 0, 0, 0, 1]	15417.2	3	1.043733505919019
18	[1, 1, 0, 0, 1, 0, 1, 0, 0]	14839.4	4	1.0324276773820595
18	[0, 0, 0, 1, 1, 1, 1, 0, 0]	15914.8	4	1.1
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12935.4	2	0.821921658491174
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13031.0	2	0.8276266007853247
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12939.4	2	0.8221603590055736
19	[0, 1, 0, 0, 1, 1, 1, 0, 0]	16757.4	4	1.1
19	[0, 0, 0, 1, 1, 0, 1, 0, 1]	15257.8	4	1.0105111771515867
19	[1, 1, 0, 0, 1, 0, 0, 0, 1]	15194.2	4	1.006715838972633
19	[1, 0, 0, 0, 0, 0, 0, 0, 0]	15176.0	1	0.9306297516321147
19	[1, 0, 1, 0, 1, 0, 1, 0, 0]	15055.6	4	0.9984448661486864
19	[0, 0, 0, 1, 1, 0, 0, 0, 1]	15549.6	3	1.0029243796770382
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12911.2	2	0.8204775203790564
